IfcDuctFitting,ObjectType,ObjectType_IfcObject,ENTITY
IfcDuctFitting,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcDuctFitting,Representation,Representation_IfcProduct,ENTITY
IfcDuctFitting,Tag,Tag_IfcElement,ENTITY
IfcDuctFitting,PredefinedType,PredefinedType_IfcDuctFitting,ENTITY
IfcOrganization,Identification,Identification_IfcOrganization,ENTITY
IfcOrganization,Name,Name_IfcOrganization,ENTITY
IfcOrganization,Description,Description_IfcOrganization,ENTITY
IfcOrganization,Roles,Roles_IfcOrganization,LIST
IfcOrganization,Addresses,Addresses_IfcOrganization,LIST
IfcReparametrisedCompositeCurveSegment,Transition,Transition_IfcCompositeCurveSegment,ENTITY
IfcReparametrisedCompositeCurveSegment,SameSense,SameSense_IfcCompositeCurveSegment,ENTITY
IfcReparametrisedCompositeCurveSegment,ParentCurve,ParentCurve_IfcCompositeCurveSegment,ENTITY
IfcReparametrisedCompositeCurveSegment,ParamLength,ParamLength_IfcReparametrisedCompositeCurveSegment,ENTITY
IfcSectionedSpine,SpineCurve,SpineCurve_IfcSectionedSpine,ENTITY
IfcSectionedSpine,CrossSections,CrossSections_IfcSectionedSpine,LIST
IfcSectionedSpine,CrossSectionPositions,CrossSectionPositions_IfcSectionedSpine,LIST
IfcFixedReferenceSweptAreaSolid,SweptArea,SweptArea_IfcSweptAreaSolid,ENTITY
IfcFixedReferenceSweptAreaSolid,Position,Position_IfcSweptAreaSolid,ENTITY
IfcFixedReferenceSweptAreaSolid,Directrix,Directrix_IfcFixedReferenceSweptAreaSolid,ENTITY
IfcFixedReferenceSweptAreaSolid,StartParam,StartParam_IfcFixedReferenceSweptAreaSolid,ENTITY
IfcFixedReferenceSweptAreaSolid,EndParam,EndParam_IfcFixedReferenceSweptAreaSolid,ENTITY
IfcFixedReferenceSweptAreaSolid,FixedReference,FixedReference_IfcFixedReferenceSweptAreaSolid,ENTITY
IfcRepresentationMap,MappingOrigin,MappingOrigin_IfcRepresentationMap,ENTITY
IfcRepresentationMap,MappedRepresentation,MappedRepresentation_IfcRepresentationMap,ENTITY
IfcInventory,GlobalId,GlobalId_IfcRoot,ENTITY
IfcInventory,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcInventory,Name,Name_IfcRoot,ENTITY
IfcInventory,Description,Description_IfcRoot,ENTITY
IfcInventory,ObjectType,ObjectType_IfcObject,ENTITY
IfcInventory,PredefinedType,PredefinedType_IfcInventory,ENTITY
IfcInventory,Jurisdiction,Jurisdiction_IfcInventory,ENTITY
IfcInventory,ResponsiblePersons,ResponsiblePersons_IfcInventory,SET
IfcInventory,LastUpdateDate,LastUpdateDate_IfcInventory,ENTITY
IfcInventory,CurrentValue,CurrentValue_IfcInventory,ENTITY
IfcInventory,OriginalValue,OriginalValue_IfcInventory,ENTITY
IfcLightSourceAmbient,Name,Name_IfcLightSource,ENTITY
IfcLightSourceAmbient,LightColour,LightColour_IfcLightSource,ENTITY
IfcLightSourceAmbient,AmbientIntensity,AmbientIntensity_IfcLightSource,ENTITY
IfcLightSourceAmbient,Intensity,Intensity_IfcLightSource,ENTITY
IfcQuantityWeight,Name,Name_IfcPhysicalQuantity,ENTITY
IfcQuantityWeight,Description,Description_IfcPhysicalQuantity,ENTITY
IfcQuantityWeight,Unit,Unit_IfcPhysicalSimpleQuantity,ENTITY
IfcQuantityWeight,WeightValue,WeightValue_IfcQuantityWeight,ENTITY
IfcQuantityWeight,Formula,Formula_IfcQuantityWeight,ENTITY
IfcExternalReference,Location,Location_IfcExternalReference,ENTITY
IfcExternalReference,Identification,Identification_IfcExternalReference,ENTITY
IfcExternalReference,Name,Name_IfcExternalReference,ENTITY
IfcFlowFitting,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFlowFitting,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFlowFitting,Name,Name_IfcRoot,ENTITY
IfcFlowFitting,Description,Description_IfcRoot,ENTITY
IfcFlowFitting,ObjectType,ObjectType_IfcObject,ENTITY
IfcFlowFitting,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcFlowFitting,Representation,Representation_IfcProduct,ENTITY
IfcFlowFitting,Tag,Tag_IfcElement,ENTITY
IfcProperty,Name,Name_IfcProperty,ENTITY
IfcProperty,Description,Description_IfcProperty,ENTITY
IfcAirToAirHeatRecovery,GlobalId,GlobalId_IfcRoot,ENTITY
IfcAirToAirHeatRecovery,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcAirToAirHeatRecovery,Name,Name_IfcRoot,ENTITY
IfcAirToAirHeatRecovery,Description,Description_IfcRoot,ENTITY
IfcAirToAirHeatRecovery,ObjectType,ObjectType_IfcObject,ENTITY
IfcAirToAirHeatRecovery,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcAirToAirHeatRecovery,Representation,Representation_IfcProduct,ENTITY
IfcAirToAirHeatRecovery,Tag,Tag_IfcElement,ENTITY
IfcAirToAirHeatRecovery,PredefinedType,PredefinedType_IfcAirToAirHeatRecovery,ENTITY
IfcDistributionChamberElement,GlobalId,GlobalId_IfcRoot,ENTITY
IfcDistributionChamberElement,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcDistributionChamberElement,Name,Name_IfcRoot,ENTITY
IfcDistributionChamberElement,Description,Description_IfcRoot,ENTITY
IfcDistributionChamberElement,ObjectType,ObjectType_IfcObject,ENTITY
IfcDistributionChamberElement,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcDistributionChamberElement,Representation,Representation_IfcProduct,ENTITY
IfcDistributionChamberElement,Tag,Tag_IfcElement,ENTITY
IfcDistributionChamberElement,PredefinedType,PredefinedType_IfcDistributionChamberElement,ENTITY
IfcRelAggregates,GlobalId,GlobalId_IfcRoot,ENTITY
IfcRelAggregates,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcRelAggregates,Name,Name_IfcRoot,ENTITY
IfcRelAggregates,Description,Description_IfcRoot,ENTITY
IfcRelAggregates,RelatingObject,RelatingObject_IfcRelAggregates,ENTITY
IfcRelAggregates,RelatedObjects,RelatedObjects_IfcRelAggregates,SET
IfcBuildingElementProxy,GlobalId,GlobalId_IfcRoot,ENTITY
IfcBuildingElementProxy,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcBuildingElementProxy,Name,Name_IfcRoot,ENTITY
IfcBuildingElementProxy,Description,Description_IfcRoot,ENTITY
IfcBuildingElementProxy,ObjectType,ObjectType_IfcObject,ENTITY
IfcBuildingElementProxy,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcBuildingElementProxy,Representation,Representation_IfcProduct,ENTITY
IfcBuildingElementProxy,Tag,Tag_IfcElement,ENTITY
IfcBuildingElementProxy,PredefinedType,PredefinedType_IfcBuildingElementProxy,ENTITY
IfcFireSuppressionTerminalType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFireSuppressionTerminalType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFireSuppressionTerminalType,Name,Name_IfcRoot,ENTITY
IfcFireSuppressionTerminalType,Description,Description_IfcRoot,ENTITY
IfcFireSuppressionTerminalType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcFireSuppressionTerminalType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcFireSuppressionTerminalType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcFireSuppressionTerminalType,Tag,Tag_IfcTypeProduct,ENTITY
IfcFireSuppressionTerminalType,ElementType,ElementType_IfcElementType,ENTITY
IfcFireSuppressionTerminalType,PredefinedType,PredefinedType_IfcFireSuppressionTerminalType,ENTITY
IfcRelDeclares,GlobalId,GlobalId_IfcRoot,ENTITY
IfcRelDeclares,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcRelDeclares,Name,Name_IfcRoot,ENTITY
IfcRelDeclares,Description,Description_IfcRoot,ENTITY
IfcRelDeclares,RelatingContext,RelatingContext_IfcRelDeclares,ENTITY
IfcRelDeclares,RelatedDefinitions,RelatedDefinitions_IfcRelDeclares,SET
IfcQuantityArea,Name,Name_IfcPhysicalQuantity,ENTITY
IfcQuantityArea,Description,Description_IfcPhysicalQuantity,ENTITY
IfcQuantityArea,Unit,Unit_IfcPhysicalSimpleQuantity,ENTITY
IfcQuantityArea,AreaValue,AreaValue_IfcQuantityArea,ENTITY
IfcQuantityArea,Formula,Formula_IfcQuantityArea,ENTITY
IfcSanitaryTerminalType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcSanitaryTerminalType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcSanitaryTerminalType,Name,Name_IfcRoot,ENTITY
IfcSanitaryTerminalType,Description,Description_IfcRoot,ENTITY
IfcSanitaryTerminalType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcSanitaryTerminalType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcSanitaryTerminalType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcSanitaryTerminalType,Tag,Tag_IfcTypeProduct,ENTITY
IfcSanitaryTerminalType,ElementType,ElementType_IfcElementType,ENTITY
IfcSanitaryTerminalType,PredefinedType,PredefinedType_IfcSanitaryTerminalType,ENTITY
IfcFlowMeterType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFlowMeterType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFlowMeterType,Name,Name_IfcRoot,ENTITY
IfcFlowMeterType,Description,Description_IfcRoot,ENTITY
IfcFlowMeterType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcFlowMeterType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcFlowMeterType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcFlowMeterType,Tag,Tag_IfcTypeProduct,ENTITY
IfcFlowMeterType,ElementType,ElementType_IfcElementType,ENTITY
IfcFlowMeterType,PredefinedType,PredefinedType_IfcFlowMeterType,ENTITY
IfcRoot,GlobalId,GlobalId_IfcRoot,ENTITY
IfcRoot,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcRoot,Name,Name_IfcRoot,ENTITY
IfcRoot,Description,Description_IfcRoot,ENTITY
IfcIndexedTextureMap,Maps,Maps_IfcTextureCoordinate,LIST
IfcIndexedTextureMap,MappedTo,MappedTo_IfcIndexedTextureMap,ENTITY
IfcIndexedTextureMap,TexCoords,TexCoords_IfcIndexedTextureMap,ENTITY
IfcPreDefinedColour,Name,Name_IfcPreDefinedItem,ENTITY
IfcPipeFittingType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcPipeFittingType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcPipeFittingType,Name,Name_IfcRoot,ENTITY
IfcPipeFittingType,Description,Description_IfcRoot,ENTITY
IfcPipeFittingType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcPipeFittingType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcPipeFittingType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcPipeFittingType,Tag,Tag_IfcTypeProduct,ENTITY
IfcPipeFittingType,ElementType,ElementType_IfcElementType,ENTITY
IfcPipeFittingType,PredefinedType,PredefinedType_IfcPipeFittingType,ENTITY
IfcTypeProduct,GlobalId,GlobalId_IfcRoot,ENTITY
IfcTypeProduct,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcTypeProduct,Name,Name_IfcRoot,ENTITY
IfcTypeProduct,Description,Description_IfcRoot,ENTITY
IfcTypeProduct,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcTypeProduct,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcTypeProduct,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcTypeProduct,Tag,Tag_IfcTypeProduct,ENTITY
IfcResourceTime,Name,Name_IfcSchedulingTime,ENTITY
IfcResourceTime,DataOrigin,DataOrigin_IfcSchedulingTime,ENTITY
IfcResourceTime,UserDefinedDataOrigin,UserDefinedDataOrigin_IfcSchedulingTime,ENTITY
IfcResourceTime,ScheduleWork,ScheduleWork_IfcResourceTime,ENTITY
IfcResourceTime,ScheduleUsage,ScheduleUsage_IfcResourceTime,ENTITY
IfcResourceTime,ScheduleStart,ScheduleStart_IfcResourceTime,ENTITY
IfcResourceTime,ScheduleFinish,ScheduleFinish_IfcResourceTime,ENTITY
IfcResourceTime,ScheduleContour,ScheduleContour_IfcResourceTime,ENTITY
IfcResourceTime,LevelingDelay,LevelingDelay_IfcResourceTime,ENTITY
IfcResourceTime,IsOverAllocated,IsOverAllocated_IfcResourceTime,ENTITY
IfcResourceTime,StatusTime,StatusTime_IfcResourceTime,ENTITY
IfcResourceTime,ActualWork,ActualWork_IfcResourceTime,ENTITY
IfcResourceTime,ActualUsage,ActualUsage_IfcResourceTime,ENTITY
IfcResourceTime,ActualStart,ActualStart_IfcResourceTime,ENTITY
IfcResourceTime,ActualFinish,ActualFinish_IfcResourceTime,ENTITY
IfcResourceTime,RemainingWork,RemainingWork_IfcResourceTime,ENTITY
IfcResourceTime,RemainingUsage,RemainingUsage_IfcResourceTime,ENTITY
IfcResourceTime,Completion,Completion_IfcResourceTime,ENTITY
IfcRoof,GlobalId,GlobalId_IfcRoot,ENTITY
IfcRoof,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcRoof,Name,Name_IfcRoot,ENTITY
IfcRoof,Description,Description_IfcRoot,ENTITY
IfcRoof,ObjectType,ObjectType_IfcObject,ENTITY
IfcRoof,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcRoof,Representation,Representation_IfcProduct,ENTITY
IfcRoof,Tag,Tag_IfcElement,ENTITY
IfcRoof,PredefinedType,PredefinedType_IfcRoof,ENTITY
IfcFacetedBrep,Outer,Outer_IfcManifoldSolidBrep,ENTITY
IfcSurfaceStyleWithTextures,Textures,Textures_IfcSurfaceStyleWithTextures,LIST
IfcTableRow,RowCells,RowCells_IfcTableRow,LIST
IfcTableRow,IsHeading,IsHeading_IfcTableRow,ENTITY
IfcZShapeProfileDef,ProfileType,ProfileType_IfcProfileDef,ENTITY
IfcZShapeProfileDef,ProfileName,ProfileName_IfcProfileDef,ENTITY
IfcZShapeProfileDef,Position,Position_IfcParameterizedProfileDef,ENTITY
IfcZShapeProfileDef,Depth,Depth_IfcZShapeProfileDef,ENTITY
IfcZShapeProfileDef,FlangeWidth,FlangeWidth_IfcZShapeProfileDef,ENTITY
IfcZShapeProfileDef,WebThickness,WebThickness_IfcZShapeProfileDef,ENTITY
IfcZShapeProfileDef,FlangeThickness,FlangeThickness_IfcZShapeProfileDef,ENTITY
IfcZShapeProfileDef,FilletRadius,FilletRadius_IfcZShapeProfileDef,ENTITY
IfcZShapeProfileDef,EdgeRadius,EdgeRadius_IfcZShapeProfileDef,ENTITY
IfcConstructionProductResource,GlobalId,GlobalId_IfcRoot,ENTITY
IfcConstructionProductResource,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcConstructionProductResource,Name,Name_IfcRoot,ENTITY
IfcConstructionProductResource,Description,Description_IfcRoot,ENTITY
IfcConstructionProductResource,ObjectType,ObjectType_IfcObject,ENTITY
IfcConstructionProductResource,Identification,Identification_IfcResource,ENTITY
IfcConstructionProductResource,LongDescription,LongDescription_IfcResource,ENTITY
IfcConstructionProductResource,Usage,Usage_IfcConstructionResource,ENTITY
IfcConstructionProductResource,BaseCosts,BaseCosts_IfcConstructionResource,LIST
IfcConstructionProductResource,BaseQuantity,BaseQuantity_IfcConstructionResource,ENTITY
IfcConstructionProductResource,PredefinedType,PredefinedType_IfcConstructionProductResource,ENTITY
IfcShapeModel,ContextOfItems,ContextOfItems_IfcRepresentation,ENTITY
IfcShapeModel,RepresentationIdentifier,RepresentationIdentifier_IfcRepresentation,ENTITY
IfcShapeModel,RepresentationType,RepresentationType_IfcRepresentation,ENTITY
IfcShapeModel,Items,Items_IfcRepresentation,SET
IfcActorRole,Role,Role_IfcActorRole,ENTITY
IfcActorRole,UserDefinedRole,UserDefinedRole_IfcActorRole,ENTITY
IfcActorRole,Description,Description_IfcActorRole,ENTITY
IfcCsgSolid,TreeRootExpression,TreeRootExpression_IfcCsgSolid,ENTITY
IfcLibraryReference,Location,Location_IfcExternalReference,ENTITY
IfcLibraryReference,Identification,Identification_IfcExternalReference,ENTITY
IfcLibraryReference,Name,Name_IfcExternalReference,ENTITY
IfcLibraryReference,Description,Description_IfcLibraryReference,ENTITY
IfcLibraryReference,Language,Language_IfcLibraryReference,ENTITY
IfcLibraryReference,ReferencedLibrary,ReferencedLibrary_IfcLibraryReference,ENTITY
IfcFlowMovingDeviceType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFlowMovingDeviceType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFlowMovingDeviceType,Name,Name_IfcRoot,ENTITY
IfcFlowMovingDeviceType,Description,Description_IfcRoot,ENTITY
IfcFlowMovingDeviceType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcFlowMovingDeviceType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcFlowMovingDeviceType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcFlowMovingDeviceType,Tag,Tag_IfcTypeProduct,ENTITY
IfcFlowMovingDeviceType,ElementType,ElementType_IfcElementType,ENTITY
IfcStyleModel,ContextOfItems,ContextOfItems_IfcRepresentation,ENTITY
IfcStyleModel,RepresentationIdentifier,RepresentationIdentifier_IfcRepresentation,ENTITY
IfcStyleModel,RepresentationType,RepresentationType_IfcRepresentation,ENTITY
IfcStyleModel,Items,Items_IfcRepresentation,SET
IfcDocumentInformationRelationship,Name,Name_IfcResourceLevelRelationship,ENTITY
IfcDocumentInformationRelationship,Description,Description_IfcResourceLevelRelationship,ENTITY
IfcDocumentInformationRelationship,RelatingDocument,RelatingDocument_IfcDocumentInformationRelationship,ENTITY
IfcDocumentInformationRelationship,RelatedDocuments,RelatedDocuments_IfcDocumentInformationRelationship,SET
IfcDocumentInformationRelationship,RelationshipType,RelationshipType_IfcDocumentInformationRelationship,ENTITY
IfcCoordinateReferenceSystem,Name,Name_IfcCoordinateReferenceSystem,ENTITY
IfcCoordinateReferenceSystem,Description,Description_IfcCoordinateReferenceSystem,ENTITY
IfcCoordinateReferenceSystem,GeodeticDatum,GeodeticDatum_IfcCoordinateReferenceSystem,ENTITY
IfcCoordinateReferenceSystem,VerticalDatum,VerticalDatum_IfcCoordinateReferenceSystem,ENTITY
IfcColourRgb,Name,Name_IfcColourSpecification,ENTITY
IfcColourRgb,Red,Red_IfcColourRgb,ENTITY
IfcColourRgb,Green,Green_IfcColourRgb,ENTITY
IfcColourRgb,Blue,Blue_IfcColourRgb,ENTITY
IfcDiscreteAccessoryType,GlobalId,GlobalId_IfcRoot,ENTITY
IfcDiscreteAccessoryType,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcDiscreteAccessoryType,Name,Name_IfcRoot,ENTITY
IfcDiscreteAccessoryType,Description,Description_IfcRoot,ENTITY
IfcDiscreteAccessoryType,ApplicableOccurrence,ApplicableOccurrence_IfcTypeObject,ENTITY
IfcDiscreteAccessoryType,HasPropertySets,HasPropertySets_IfcTypeObject,SET
IfcDiscreteAccessoryType,RepresentationMaps,RepresentationMaps_IfcTypeProduct,LIST
IfcDiscreteAccessoryType,Tag,Tag_IfcTypeProduct,ENTITY
IfcDiscreteAccessoryType,ElementType,ElementType_IfcElementType,ENTITY
IfcDiscreteAccessoryType,PredefinedType,PredefinedType_IfcDiscreteAccessoryType,ENTITY
IfcFurnishingElement,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFurnishingElement,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFurnishingElement,Name,Name_IfcRoot,ENTITY
IfcFurnishingElement,Description,Description_IfcRoot,ENTITY
IfcFurnishingElement,ObjectType,ObjectType_IfcObject,ENTITY
IfcFurnishingElement,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcFurnishingElement,Representation,Representation_IfcProduct,ENTITY
IfcFurnishingElement,Tag,Tag_IfcElement,ENTITY
IfcElementarySurface,Position,Position_IfcElementarySurface,ENTITY
IfcPreDefinedTextFont,Name,Name_IfcPreDefinedItem,ENTITY
IfcFeatureElementSubtraction,GlobalId,GlobalId_IfcRoot,ENTITY
IfcFeatureElementSubtraction,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcFeatureElementSubtraction,Name,Name_IfcRoot,ENTITY
IfcFeatureElementSubtraction,Description,Description_IfcRoot,ENTITY
IfcFeatureElementSubtraction,ObjectType,ObjectType_IfcObject,ENTITY
IfcFeatureElementSubtraction,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcFeatureElementSubtraction,Representation,Representation_IfcProduct,ENTITY
IfcFeatureElementSubtraction,Tag,Tag_IfcElement,ENTITY
IfcPlanarBox,SizeInX,SizeInX_IfcPlanarExtent,ENTITY
IfcPlanarBox,SizeInY,SizeInY_IfcPlanarExtent,ENTITY
IfcPlanarBox,Placement,Placement_IfcPlanarBox,ENTITY
IfcProduct,GlobalId,GlobalId_IfcRoot,ENTITY
IfcProduct,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcProduct,Name,Name_IfcRoot,ENTITY
IfcProduct,Description,Description_IfcRoot,ENTITY
IfcProduct,ObjectType,ObjectType_IfcObject,ENTITY
IfcProduct,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcProduct,Representation,Representation_IfcProduct,ENTITY
IfcOutlet,GlobalId,GlobalId_IfcRoot,ENTITY
IfcOutlet,OwnerHistory,OwnerHistory_IfcRoot,ENTITY
IfcOutlet,Name,Name_IfcRoot,ENTITY
IfcOutlet,Description,Description_IfcRoot,ENTITY
IfcOutlet,ObjectType,ObjectType_IfcObject,ENTITY
IfcOutlet,ObjectPlacement,ObjectPlacement_IfcProduct,ENTITY
IfcOutlet,Representation,Representation_IfcProduct,ENTITY
IfcOutlet,Tag,Tag_IfcElement,ENTITY
IfcOutlet,PredefinedType,PredefinedType_IfcOutlet,ENTITY
